element_type,osmid,description,operator,wheelchair,geometry,man_made,addr:city,addr:state,building,ele,gnis:county_name,gnis:feature_id,gnis:import_uuid,gnis:reviewed,name,source,amenity,parking,access,tourism,nodes,addr:housenumber,addr:postcode,addr:street,alt_name,building:levels,height,ref,roof:colour,short_name,wikidata,addr:housename,architect,building:material,campusbuilding,location,roof:shape,building:colour,wikipedia,roof:material,name:en,roof:levels,internet_access,layer,operator:type,website,designation,old_name,denomination,gnis:county_id,gnis:created,gnis:state_id,religion,year_of_construction,official_name,alt_name:en,phone,image,source_ref,name:tr,note,check_date,fee,landuse,nohousenumber,roof:height,material,full_name,building:facade:colour,building:levels:underground,faculty,addr:place,leisure,sport,bridge,building:part,plant:method,plant:output:electricity,plant:output:hot_water,plant:source,power,ref:US:EIA,start_date,fixme,min_height,smoking,building:min_level,bicycle_parking,abbr_name,opening_date,min_level,ways,type
way,32517105,,,,"POLYGON ((-71.0919753 42.3599749, -71.0920644 42.3599455, -71.0922548 42.3598829, -71.092343 42.3598538, -71.0923481 42.3598623, -71.0923563 42.3598758, -71.0929547 42.3596776, -71.0930849 42.3596361, -71.0931231 42.3596234, -71.0932045 42.3597544, -71.093219 42.3597782, -71.093247 42.3598245, -71.0932643 42.3598549, -71.0923147 42.3601711, -71.0919904 42.3602795, -71.0919722 42.3602489, -71.091853 42.3600481, -71.0919923 42.3600029, -71.0919753 42.3599749))",,Cambridge,MA,university,3,Middlesex,1971061,57871b70-0100-4405-bb30-88b2e001a944,no,13 Bush Building,Massachusetts Institute of Technology - Facility Information Systems;USGS Geonames,,,,,"[266337265, 9287309356, 9287309357, 266337271, 9287309358, 4329906109, 4329906123, 11602984626, 266337270, 10802548527, 10802548526, 11602984625, 266337268, 11602984624, 266337267, 11602984623, 266337266, 4330089142, 266337265]",105,02139,Massachusetts Avenue,Building 13,5,23.2,13,#f8faf7,,,,Walter Netsch,,,,flat,,,,,,,,,,,,,,,,,1963,Vannevar Bush Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32517230,,,,"POLYGON ((-71.0927226 42.3592409, -71.0927714 42.3593219, -71.0928167 42.3593973, -71.0928944 42.3593718, -71.0930256 42.3593286, -71.0930556 42.3593784, -71.0931531 42.3593459, -71.0933219 42.3596276, -71.0933979 42.3596032, -71.0934439 42.359588, -71.0934921 42.3595723, -71.0935585 42.3595499, -71.0933859 42.3592631, -71.093395 42.3592601, -71.0933833 42.3592406, -71.0934044 42.3592338, -71.0934088 42.3592322, -71.0933468 42.3591286, -71.0932808 42.3590197, -71.0932542 42.3590285, -71.0932419 42.3590082, -71.0932318 42.3590115, -71.0931215 42.3590492, -71.0930121 42.3590837, -71.0929945 42.3590895, -71.0929182 42.3591146, -71.0928962 42.3591218, -71.0929274 42.3591736, -71.0927988 42.3592159, -71.0927226 42.3592409))",,Cambridge,MA,university,,,1971695,,,7 Rogers Building,Massachusetts Institute of Technology - Facility Information Systems,,,,,"[365611476, 9287309360, 266337278, 542892908, 266337279, 4330207679, 4330207678, 266337280, 266337281, 9287309366, 266337239, 266337240, 4330207681, 4330207680, 266337242, 9279372526, 266337243, 981493472, 266337244, 4330207682, 4330207683, 266337245, 9287309361, 365616825, 11482792502, 11576949131, 365611490, 365611493, 542892909, 365611476]",77,02139,Massachusetts Avenue,William Barton Rogers Building,6,32.2,7,,,,,,limestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32517290,,Massachusetts Institute of Technology,,"POLYGON ((-71.0928167 42.3593973, -71.0926011 42.359467, -71.0927212 42.3596635, -71.0929415 42.35959, -71.0928167 42.3593973))",,Cambridge,MA,university,3,Middlesex,1971371,57871b70-0100-4405-bb30-88b2e001a944,no,11 Homberg Building,Massachusetts Institute of Technology - Facility Information Systems;USGS Geonames,,,,,"[266337278, 266337275, 266337276, 266337277, 266337278]",77,,Massachusetts Avenue,Homberg Building,5,23.0,11,#464d4f,,,,,brick,,,,#b0a188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32517406,,,,"POLYGON ((-71.0928167 42.3593973, -71.0926011 42.359467, -71.0922874 42.3595697, -71.0922571 42.3595217, -71.0922355 42.3594859, -71.0921899 42.3594102, -71.0925061 42.3593066, -71.0920607 42.3585647, -71.0920504 42.3585681, -71.092011 42.3585027, -71.091969 42.3584342, -71.0921464 42.3583753, -71.0921569 42.3583927, -71.0922278 42.3585092, -71.092249 42.3585431, -71.0922974 42.3585271, -71.0927226 42.3592409, -71.0927714 42.3593219, -71.0928167 42.3593973))",,,,university,,,,,,3,Massachusetts Institute of Technology - Facility Information Systems,,,,,"[266337278, 266337275, 266337274, 266337273, 9287309355, 4329252685, 266338096, 4329253499, 4329253498, 545562698, 4329253500, 4329252680, 365614467, 11576949137, 11576949138, 365615427, 365611476, 9287309360, 266337278]",33,,Massachusetts Avenue,Building 3,6,27.0,3,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32517447,,Massachusetts Institute of Technology,,"POLYGON ((-71.0921569 42.3583927, -71.0925148 42.3582743, -71.0922849 42.3578946, -71.0919214 42.3580147, -71.0919303 42.3580296, -71.0917502 42.358089, -71.0917249 42.3580471, -71.0916895 42.3579886, -71.0916681 42.3579531, -71.0916776 42.3579499, -71.0918482 42.3578937, -71.0918536 42.3579026, -71.0924318 42.3577116, -71.0927886 42.3583011, -71.0927453 42.3583154, -71.0927596 42.3583392, -71.092769 42.3583547, -71.0927136 42.3583731, -71.0926039 42.3584093, -71.0926122 42.358423, -71.0922974 42.3585271, -71.092249 42.3585431, -71.0922278 42.3585092, -71.0921569 42.3583927))",,Cambridge,MA,university,4,Middlesex,1971655,57871b70-0100-4405-bb30-88b2e001a944,no,1 Pierce Lab,USGS Geonames,,,,,"[365614467, 266337250, 266337249, 4329252681, 4329252682, 4329253501, 4329253502, 4329253504, 4329253506, 11576969598, 4329252684, 4329252683, 266337246, 365615423, 365615424, 9287309364, 365615426, 9287309363, 4330240638, 365616824, 365615427, 11576949138, 11576949137, 365614467]",33,02139,Massachusetts Avenue,Pierce Engineering Laboratory,4,26.6,1,,,,Pierce Engineering Laboratory,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32517556,,Massachusetts Institute of Technology,,"POLYGON ((-71.0932318 42.3590115, -71.0929683 42.3585762, -71.0928234 42.3583367, -71.092769 42.3583547, -71.0927136 42.3583731, -71.0926039 42.3584093, -71.0926122 42.358423, -71.0930121 42.3590837, -71.0931215 42.3590492, -71.0932318 42.3590115))",,Cambridge,MA,university,3,Middlesex,1971665,57871b70-0100-4405-bb30-88b2e001a944,no,5,USGS Geonames,,,,,"[266337245, 9287309362, 365616823, 365615426, 9287309363, 4330240638, 365616824, 365616825, 9287309361, 266337245]",55,02139,Massachusetts Avenue,Pratt School of Naval Architecture and Marine Engineering,4,21.9,5,#4c5254,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#c4bdae,,,,,,,,,,,,,,,,,,,,,,,,
way,32517642,,,,"POLYGON ((-71.0917675 42.3596944, -71.0916962 42.3597178, -71.0916724 42.3596784, -71.0916284 42.3596054, -71.0916165 42.3595857, -71.0916548 42.359573, -71.091644 42.359555, -71.0918864 42.3594752, -71.0921305 42.3593949, -71.0921414 42.3594129, -71.0921832 42.3593991, -71.0921899 42.3594102, -71.0922355 42.3594859, -71.0922571 42.3595217, -71.0922242 42.3595326, -71.0921904 42.3595437, -71.0923717 42.3598444, -71.092343 42.3598538, -71.0922548 42.3598829, -71.0920644 42.3599455, -71.0919753 42.3599749, -71.0919429 42.3599855, -71.0917675 42.3596944))",,Cambridge,MA,university,3,,,,,10,Massachusetts Institute of Technology - Facility Information Systems,,,,,"[266337264, 365620436, 9287309352, 11603126321, 4329253491, 4329253490, 11748627152, 4329253518, 11748627151, 4329252687, 4329252686, 4329252685, 9287309355, 266337273, 9287309354, 266337272, 4329906110, 266337271, 9287309357, 9287309356, 266337265, 4330089141, 266337264]",222,,Memorial Drive,Building 10,7,24.0,10,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,limestone,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32517654,,,,"POLYGON ((-71.0916962 42.3597178, -71.0917252 42.359767, -71.0914122 42.35987, -71.0914161 42.3598764, -71.0912084 42.3599448, -71.091193 42.3599499, -71.0911902 42.3599451, -71.0911389 42.3598608, -71.091098 42.3597935, -71.0908942 42.3594542, -71.0906657 42.3590755, -71.0907161 42.3590589, -71.0906941 42.3590217, -71.0906685 42.3589797, -71.0906316 42.3589185, -71.0906231 42.3589044, -71.0907912 42.3588489, -71.0908186 42.3588945, -71.0908622 42.3589661, -71.0908499 42.3589702, -71.0912988 42.359714, -71.0916284 42.3596054, -71.0916724 42.3596784, -71.0916962 42.3597178))",,Cambridge,MA,university,,,,,,4,Massachusetts Institute of Technology - Facility Information Systems,,,,,"[365620436, 365621518, 11603126317, 11603126318, 9632090215, 11603126319, 11603126320, 11603126323, 11603126322, 11603126316, 365621520, 9287309372, 11603126328, 11603126327, 11603126315, 365621523, 4329253495, 545563690, 4329253494, 4329253493, 266338095, 11603126321, 9287309352, 365620436]",,02139,Memorial Drive,Building 4,3,27.0,4,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32517707,,,,"POLYGON ((-71.0905653 42.3584749, -71.090387 42.3585337, -71.090383 42.358527, -71.089998 42.358654, -71.0902366 42.3590488, -71.0906316 42.3589185, -71.0906685 42.3589797, -71.0906941 42.3590217, -71.0907161 42.3590589, -71.0906657 42.3590755, -71.0903366 42.359185, -71.0902332 42.3592188, -71.0901586 42.3592437, -71.0901351 42.3592049, -71.0900968 42.3592176, -71.0900625 42.3591622, -71.0900476 42.3591378, -71.090033 42.3591139, -71.0900216 42.3590932, -71.0900133 42.359096, -71.0897983 42.3587403, -71.0898098 42.3587366, -71.0897357 42.3586139, -71.0903192 42.3584214, -71.0903124 42.35841, -71.0904912 42.3583515, -71.0905653 42.3584749))",,Cambridge,MA,university,,,,,,2 Simons Building,Massachusetts Institute of Technology - Facility Information Systems,,,,,"[4329252668, 4329252669, 9287309371, 266337257, 266337256, 11603126315, 11603126327, 11603126328, 9287309372, 365621520, 11603126305, 11603126306, 365623961, 4329252664, 4329252665, 4329252667, 9287309342, 266339019, 11603126307, 11603126308, 11603126313, 11603126314, 266337260, 365623962, 365623965, 9632419034, 4329252668]",182,02139,Memorial Drive,Simons Building,6,27.1,2,,,,Building 2,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32517817,,,,"POLYGON ((-71.0901586 42.3592437, -71.0902332 42.3592188, -71.0903366 42.359185, -71.0905016 42.3594573, -71.0905753 42.3594329, -71.0906391 42.3595382, -71.0906428 42.3595443, -71.0905661 42.3595697, -71.0907365 42.3598504, -71.0907003 42.3598624, -71.0907323 42.3599151, -71.0906676 42.3599365, -71.0906115 42.3599552, -71.0905813 42.3599055, -71.0905407 42.3599189, -71.09034 42.3595879, -71.0901358 42.359251, -71.0901586 42.3592437))",,Cambridge,MA,university,3,Middlesex,1971198,57871b70-0100-4405-bb30-88b2e001a944,no,6 Eastman Labs,Massachusetts Institute of Technology - Facility Information Systems;USGS Geonames,,,,,"[365623961, 11603126306, 11603126305, 365625537, 365625538, 365625539, 4329135176, 365625540, 365625542, 365625543, 365625544, 9287309339, 365625545, 4329135172, 4329135173, 9287309340, 4330089131, 365623961]",182R,,Memorial Drive,George Eastman Research Laboratories,,25.3,6,#f4f6f5,,,,,limestone,yes,,,#c4bdae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32517839,,,,"POLYGON ((-71.0906115 42.3599552, -71.0906676 42.3599365, -71.0907323 42.3599151, -71.091098 42.3597935, -71.0911389 42.3598608, -71.0911902 42.3599451, -71.0911742 42.3599504, -71.0908882 42.3600454, -71.0908949 42.3600564, -71.0909621 42.3601669, -71.0908883 42.3601914, -71.0908755 42.3601957, -71.0908501 42.3602041, -71.0907381 42.3602414, -71.090616 42.3600408, -71.0905719 42.3599683, -71.0906115 42.3599552))",,Cambridge,MA,university,,,,,,8,,,,,,"[365625545, 9287309339, 365625544, 11603126322, 11603126323, 11603126320, 11594907425, 266337263, 9632096317, 266337262, 11362784009, 365767669, 9287309338, 266337261, 2447124026, 4329135171, 365625545]",,,Ames Street,Building 8,,25.1,8,#62635f,,,Building 8,,brick,yes,,,#d0ccb2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32524914,,,,"POLYGON ((-71.0906391 42.3595382, -71.0907087 42.3595152, -71.0907052 42.3595094, -71.0907363 42.3594991, -71.0907262 42.3594825, -71.0908202 42.3594513, -71.0908341 42.3594742, -71.0908942 42.3594542, -71.091098 42.3597935, -71.0907323 42.3599151, -71.0907003 42.3598624, -71.0907365 42.3598504, -71.0905661 42.3595697, -71.0906428 42.3595443, -71.0906391 42.3595382))",,,MA,university,3,Middlesex,1971780,57871b70-0100-4405-bb30-88b2e001a944,no,6C,Massachusetts Institute of Technology - Facility Information Systems,,,,,"[365625539, 4329135175, 4329135174, 365758060, 365758061, 365758062, 365758063, 11603126316, 11603126322, 365625544, 365625543, 365625542, 365625540, 4329135176, 365625539]",,,,PDSI,,28.4,6C,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32524923,,,,"POLYGON ((-71.0905753 42.3593752, -71.0906944 42.359336, -71.0907708 42.3594628, -71.0906518 42.359502, -71.0905753 42.3593752))",,Cambridge,MA,service,,,,,,6B,Massachusetts Institute of Technology - Facility Information Systems,,,,,"[365758111, 365758112, 365758113, 365758114, 365758111]",,,,Building 6B,0,0,6B,,,,,,,,,,,,,,,,-1,,,,,,,,,,1927,,,,,,,,,,,yes,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
way,32525033,,,,"POLYGON ((-71.0932538 42.3600896, -71.0934775 42.3604657, -71.0932688 42.3605335, -71.0930039 42.3606195, -71.0928784 42.3606603, -71.092692 42.3603471, -71.0927181 42.3603386, -71.0926807 42.3602757, -71.0927826 42.3602426, -71.0930457 42.3601572, -71.0932538 42.3600896))",,Cambridge,MA,university,3,Middlesex,1971760,57871b70-0100-4405-bb30-88b2e001a944,no,31 Sloan Labs,Massachusetts Institute of Technology - Facility Information Systems;USGS Geonames,,,,,"[320433042, 365759465, 11627792569, 11627792575, 320433040, 365759464, 365759529, 320433041, 11627792576, 11627698268, 320433042]",70R,02139,Vassar Street,Sloan Laboratories for Aircraft and Auto Engineering,4,14.5,31,white,,,,,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32525279,,,,"POLYGON ((-71.0936067 42.3606928, -71.0929797 42.3608948, -71.0929285 42.3608079, -71.0928642 42.360699, -71.0934912 42.360497, -71.0935436 42.3605858, -71.0935522 42.3606003, -71.0935628 42.3606183, -71.0936067 42.3606928))",,Cambridge,MA,university,3,Middlesex,1971533,57871b70-0100-4405-bb30-88b2e001a944,no,37 McNair Building,Massachusetts Institute of Technology - Facility Information Systems;USGS Geonames,,,,,"[320433043, 320433044, 9362485410, 365761248, 365761250, 9332964159, 542893180, 9332964160, 320433043]",70,02139,Vassar Street,Ronald E. McNair Building,6,27.3,37,#4b5153,,,,Walter Netsch,,,,flat,,,,,,,,,,,,,,,,,1966,Ronald E. McNair Building,,,,,,,,,,,,,,#cecfc6,,aerospace,,,,,,,,,,,,,,,,,,,,,,
way,32525350,,,,"POLYGON ((-71.093 42.3609263, -71.0929376 42.3609473, -71.092684 42.3610305, -71.0926209 42.3610511, -71.0926104 42.3610336, -71.0925764 42.3610461, -71.0925022 42.3609246, -71.0925267 42.3609172, -71.0925204 42.3609107, -71.0924567 42.3608018, -71.0925331 42.3607765, -71.0927865 42.3606928, -71.0928471 42.3606728, -71.0928642 42.360699, -71.0929285 42.3608079, -71.0929797 42.3608948, -71.093 42.3609263))",,Cambridge,MA,university,3,Middlesex,1971044,57871b70-0100-4405-bb30-88b2e001a944,no,39 Brown Building,Massachusetts Institute of Technology - Facility Information Systems;USGS Geonames,,,,,"[320433046, 7703039121, 7703039133, 9333001619, 320433048, 9333001621, 9333001620, 320433038, 11748133071, 320433039, 11748894401, 7703039091, 365761538, 365761248, 9362485410, 320433044, 320433046]",60,02139,Vassar Street,,7,28.3,39,#f3f2ed,,,Brown Building,Skidmore Owings & Merrill,,,,,,,,,,,,,,,,,,,,,,Gordon Stanley Brown Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32525380,,,,"POLYGON ((-71.0925022 42.3609246, -71.0925764 42.3610461, -71.0925513 42.3610544, -71.0926014 42.3611364, -71.0921379 42.361291, -71.0921024 42.3612329, -71.0920907 42.3612137, -71.0920683 42.3611771, -71.0921256 42.361158, -71.092184 42.3610446, -71.0922336 42.361028, -71.092205 42.3609811, -71.0924576 42.3608969, -71.0924792 42.3609323, -71.0925022 42.3609246))",,Cambridge,MA,university,,,,,,38,Massachusetts Institute of Technology - Facility Information Systems,,,,,"[9333001620, 9333001621, 320433050, 320433033, 320433034, 11627792582, 9332927509, 320432830, 9332927512, 320433036, 9332927511, 320433037, 9333001617, 9332927516, 9333001620]",50,02139,Vassar Street,Fairchild Building,6,27.6,38,#4b5153,,,,Walter Netsch,,,,,,,,,,,,,,,,,,,,,1971,,,,,,,,,,,,,,,#cecfc6,,,,,,,,,,,,,,,,,,,,,,,,
way,32525583,,,,"POLYGON ((-71.0920873 42.3610556, -71.0920474 42.3611376, -71.0920683 42.3611771, -71.0920907 42.3612137, -71.0921024 42.3612329, -71.0920273 42.3612948, -71.0919963 42.3612935, -71.0919138 42.3612894, -71.0919052 42.361275, -71.0918844 42.36124, -71.0918667 42.3612042, -71.0917495 42.3611676, -71.0917774 42.3611187, -71.0918012 42.3610772, -71.0918567 42.3610602, -71.0918365 42.3610256, -71.0919056 42.3610025, -71.0919263 42.3610381, -71.0919735 42.3610254, -71.0920873 42.3610556))",,Cambridge,MA,university,3,Middlesex,1971199,57871b70-0100-4405-bb30-88b2e001a944,no,34,Massachusetts Institute of Technology - Facility Information Systems,,,,,"[320432832, 365764032, 320432830, 9332927509, 11627792582, 365764034, 9362485411, 11627792583, 365764035, 9332927514, 320432840, 320432839, 9332927508, 9287251213, 320432838, 320433168, 320433169, 9333001618, 320432837, 320432832]",50,02139,Vassar Street,Building 34,5,25.3,34,,,,EG&G Education Center,Skidmore Owings & Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32525936,,,,"POLYGON ((-71.0913968 42.3610038, -71.0912672 42.3607877, -71.0912183 42.360707, -71.0911814 42.3606451, -71.0912172 42.3606333, -71.0911093 42.3604552, -71.0910734 42.360467, -71.0909809 42.3604974, -71.0909357 42.3604236, -71.0909211 42.3604285, -71.090906 42.3604335, -71.0909504 42.3605076, -71.0908855 42.3605289, -71.0905499 42.3606404, -71.0906586 42.360819, -71.0909942 42.3607075, -71.0910289 42.360767, -71.0910798 42.3608509, -71.091392 42.3613676, -71.0914351 42.3613537, -71.0914437 42.361368, -71.0914511 42.3613802, -71.0915089 42.3613615, -71.0915009 42.3613482, -71.0914927 42.3613347, -71.0915796 42.3613059, -71.0915042 42.3611815, -71.0916358 42.361138, -71.0915284 42.3609604, -71.0913968 42.3610038))",,,,university,3,,,,,26 Compton Labs,,,,,,"[297067599, 11660898406, 9287309335, 4329135148, 4329135147, 297067600, 11660898401, 365766061, 266339637, 9287309337, 365766062, 365766063, 11660898400, 297067601, 297067602, 297067603, 9287309336, 11660898407, 297067604, 9333001624, 9333001725, 9287309368, 9287309367, 9333001724, 9333001623, 365766064, 365766065, 365766066, 365766067, 297067599]",,,,Building 26,6,28.9,26,,,,Compton Laboratories,,,,,,,,,,,,1,,,,,,,,,,1957,Karl Taylor Compton Laboratories,,,,,,,,,,,,,,,,,MIT,,,,,,,,,,,,,,,,,,,,,
way,32526070,,,,"POLYGON ((-71.0909357 42.3604236, -71.0909211 42.3604285, -71.090906 42.3604335, -71.0902646 42.3606488, -71.090253 42.3606299, -71.0902131 42.3605648, -71.0901729 42.3604996, -71.0907227 42.3603151, -71.0907536 42.3603047, -71.0907724 42.3602987, -71.0907381 42.3602414, -71.0908501 42.3602041, -71.0908755 42.3601957, -71.0908901 42.3602186, -71.0909114 42.3602531, -71.0908674 42.3602676, -71.0909565 42.3604154, -71.0909357 42.3604236))",,,,university,3,,,,,16 Dorrance Building,Massachusetts Institute of Technology - Facility Information Systems,,,,,"[266339637, 9287309337, 365766062, 365767666, 11663191996, 9287309350, 365767667, 11731505045, 11663191993, 365767668, 266337261, 9287309338, 365767669, 365767671, 11663191997, 365767673, 4329135157, 266339637]",,,,Building 16,8,38.8,16,white,,,Dorrance Building,,,,,,,,,,0,,,,,,,,,,,,1952,John Thompson Dorrance Building,,,,,,,,,,,,,,,,,MIT,,,,,,,,,,,,,,,,,,,,,
way,32526121,,,,"POLYGON ((-71.0901729 42.3604996, -71.0902131 42.3605648, -71.0902646 42.3606485, -71.0902728 42.3606618, -71.0902536 42.3606682, -71.0898049 42.36082, -71.0895755 42.3608966, -71.0895311 42.3609111, -71.089482 42.3608312, -71.0894724 42.3608157, -71.0894645 42.3608024, -71.0894313 42.360749, -71.0900965 42.3605253, -71.090141 42.3605103, -71.0901537 42.3605061, -71.0901688 42.360501, -71.0901729 42.3604996))",,,MA,university,3,Middlesex,1971862,57871b70-0100-4405-bb30-88b2e001a944,no,56 Whitaker Building,Massachusetts Institute of Technology - Facility Information System;USGS Geonames,,,,,"[365767667, 9287309350, 11663191995, 4329091764, 365768008, 11663176632, 11663176635, 365768009, 365768542, 9287309318, 1914348520, 365768010, 11731505047, 4330089136, 9287309349, 4330089135, 365767667]",,,,Building 56,8,36.5,56,white,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIT,,,,,,,,,,,,,,,,,,,,,
way,32526333,,Massachusetts Institute of Technology,,"POLYGON ((-71.0904097 42.3611969, -71.0903946 42.361172, -71.0904993 42.3611378, -71.0904675 42.3610846, -71.0904257 42.3610982, -71.0903812 42.3610237, -71.0903172 42.3610446, -71.0902717 42.3609699, -71.0898214 42.3611193, -71.0898874 42.3612279, -71.0898599 42.3612369, -71.0899308 42.3613556, -71.0899593 42.3613463, -71.0904097 42.3611969))",,Cambridge,MA,university,,,,,,57 Alumni Pool,Massachusetts Institute of Technology - Facility Information Systems,,,customers,,"[297067631, 365898892, 365898269, 365769696, 365769697, 365769698, 365769699, 297067629, 297067628, 297067627, 297067626, 4329041585, 11746491889, 297067631]",6,02139,Vassar Street,Alumni Pool,3,12.4,57,,,,,,,,indoor,,,,,,0,,,university,,,,,,,,,1939,,,,,,,,,yes,,,,,,,,,,sports_centre,swimming,,,,,,,,,,,,,,,,,,,
way,32526782,,,,"POLYGON ((-71.0937108 42.3599275, -71.0937665 42.3599092, -71.0938885 42.360112, -71.0940104 42.3603147, -71.0939377 42.3603386, -71.0938042 42.3603824, -71.0937956 42.3603683, -71.0937033 42.3602149, -71.0935601 42.359977, -71.0936097 42.3599607, -71.0936588 42.3599446, -71.0937108 42.3599275))",,Cambridge,MA,university,3,Middlesex,1971306,57871b70-0100-4405-bb30-88b2e001a944,no,33 Guggenheim Lab,Massachusetts Institute of Technology - Facility Information Systems;USGS Geonames,,,,,"[365773394, 320432448, 11669370814, 320432447, 9362485414, 320432455, 11613631499, 365773427, 365773428, 365773393, 9362485415, 365773394]",125,02139,Massachusetts Avenue,Guggenheim Aeronautical Laboratory,5,20.4,33,#f8f8f8,,,,,,,,,#c4bdae,,,,,,,,,,,,,,,,1928,The Daniel Guggenheim Aeronautical Laboratory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32526807,,,,"POLYGON ((-71.0940104 42.3603147, -71.0943607 42.3601358, -71.0944718 42.3602597, -71.0937169 42.3606448, -71.0936605 42.360584, -71.093647 42.3605694, -71.0936342 42.3605557, -71.0936 42.3605188, -71.09382 42.3604085, -71.0938042 42.3603824, -71.0939377 42.3603386, -71.0940104 42.3603147))",,Cambridge,MA,university,3,Middlesex,1971761,57871b70-0100-4405-bb30-88b2e001a944,no,35 Sloan Lab,Massachusetts Institute of Technology - Facility Information Systems;USGS Geonames,,,,,"[320432447, 320432446, 320432445, 320432458, 9332964157, 542893635, 9332964158, 320432457, 9333001652, 320432455, 9362485414, 320432447]",127,02139,Massachusetts Avenue,Sloan Laboratory,5,24.3,35,#f7f9f6,,,,,brick,,,flat,#a3957e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,46846324,The David H Koch Institute for Integrative Cancer Research,,,"POLYGON ((-71.088697 42.3623039, -71.0888764 42.3620881, -71.0889003 42.362099, -71.0889186 42.3620769, -71.0889522 42.3620797, -71.088955 42.3620611, -71.0897142 42.3621246, -71.089708 42.3621656, -71.0897555 42.3621696, -71.0898091 42.362174, -71.0898125 42.3621743, -71.0897864 42.3623446, -71.0897767 42.3624078, -71.0898385 42.3624129, -71.0898978 42.3624824, -71.0898142 42.3624761, -71.0898077 42.3625235, -71.0897705 42.3625207, -71.0897677 42.3625414, -71.0886762 42.3624586, -71.0886791 42.3624383, -71.088649 42.362436, -71.0886559 42.3623867, -71.0886251 42.3623844, -71.0885878 42.3622989, -71.088697 42.3623039))",,Cambridge,MA,university,,,,,,76 Koch Institute,Massachusetts Institute of Technology - Facility Information Systems,,,,,"[598290852, 598290853, 9632096493, 9632096494, 9632096495, 9632096496, 9632096492, 1230204404, 9856980239, 9856980240, 598290859, 9856980237, 9632096491, 9632096490, 9632096489, 9632096488, 9632096487, 9632096486, 9632096485, 9632096484, 9632096483, 9632096482, 9632096481, 1230204401, 1230204402, 598290852]",500,,Main Street,David H. Koch Institute for Integrative Cancer Research,7,47.8,76,white,,,,,,,,flat,,en:David H. Koch Institute for Integrative Cancer Research,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,132600539,,,,"POLYGON ((-71.0977266 42.3620105, -71.0978996 42.3621099, -71.0978894 42.3621878, -71.0976551 42.3621712, -71.0976285 42.3623754, -71.0976164 42.3624686, -71.097606 42.3625487, -71.0974144 42.362535, -71.097485 42.3619933, -71.0977266 42.3620105))",,Cambridge,MA,university,,,,,,N51,,,,,,"[327619796, 328709425, 328701099, 327563940, 11435634629, 11435634632, 327611513, 5396441227, 5396441224, 327619796]",275,02139,Massachusetts Avenue,,3,,N51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
