element_type,osmid,geometry,addr:state,building,ele,gnis:county_name,gnis:feature_id,gnis:import_uuid,gnis:reviewed,name,source,is_in:state_code,access,wheelchair,addr:unit,amenity,healthcare,opening_hours,phone,website,addr:housenumber,addr:street,addr:city,addr:postcode,nodes,nysgissam:nysaddresspointid,wikimedia_commons,air_conditioning,building:levels,architect,old_name,roof:levels,short_name,start_date,fee,official_name,operator,parking,wikidata,leisure,wikipedia,historic,nysgissam:review,tourism,check_date:opening_hours,location,payment:credit_cards,payment:debit_cards,shop,alt_name,description,addr:housename,man_made,building:material,height,tower:construction,tower:type,layer,addr:country,internet_access,note,roof:shape,gnis:county_id,gnis:created,gnis:state_id,name_1,loc_name,apartments,residential,addr:flats,office,contact:phone,contact:website,contact:fax,smoking,operator:type,sport,bench,bin,shelter_type,golf,content,fast_food,indoor_seating,outdoor_seating,ways,denomination,type
way,116672334,"POLYGON ((-76.4807646 42.443154, -76.480742 42.4431568, -76.4807156 42.4431526, -76.4807043 42.4431359, -76.4806987 42.4431165, -76.4807138 42.4430998, -76.4807401 42.4430915, -76.4807702 42.4430956, -76.4807853 42.4431137, -76.4807891 42.4431276, -76.480806 42.4430998, -76.4809209 42.443129, -76.4810093 42.4431609, -76.4811072 42.4432054, -76.4812334 42.4432846, -76.4813219 42.4433499, -76.4813878 42.4433971, -76.4814216 42.4433735, -76.4814216 42.443204, -76.4819356 42.4431901, -76.4819366 42.4432917, -76.4819375 42.4433873, -76.4819301 42.4434128, -76.4819154 42.4434409, -76.481913 42.4434457, -76.4818829 42.4434763, -76.4818584 42.4435013, -76.4818245 42.4435235, -76.4817869 42.4435333, -76.4817492 42.4435444, -76.4817059 42.4435486, -76.4816758 42.4435486, -76.4816601 42.4435483, -76.4816494 42.4435638, -76.4817172 42.4436125, -76.4816852 42.4436375, -76.481704 42.4436472, -76.4817304 42.4436472, -76.4817586 42.44365, -76.4817831 42.4436639, -76.4817869 42.4436847, -76.4817737 42.4437028, -76.4817455 42.4437125, -76.4817172 42.4437028, -76.4816965 42.4436889, -76.4816965 42.4436736, -76.4816664 42.4436528, -76.4816287 42.4436833, -76.4812823 42.443443, -76.481224 42.4434013, -76.4811468 42.4433457, -76.4810696 42.4432957, -76.4810244 42.4432707, -76.480951 42.4432415, -76.4808794 42.4432123, -76.4808098 42.4431915, -76.4807571 42.4431804, -76.480774 42.4431526, -76.4807646 42.443154))",NY,university,241,Tompkins,2433614,57871b70-0100-4405-bb30-88b2e001a944,no,Frank H T Rhodes Hall,USGS Geonames,,,,,,,,,,136,Hoy Road,Ithaca,14853,"[1314724166, 1314724187, 1314724070, 1314724086, 1314724126, 1314724169, 1314724212, 1314724218, 1314724107, 1314724118, 1314724179, 1314724191, 1314724075, 1314724073, 1314724117, 1314724132, 1314724189, 1314724203, 1314724089, 1314724099, 4062169272, 1314724150, 1314724081, 4062169283, 1314724122, 1314724141, 1314724197, 1314724207, 1314724095, 1314724104, 1314724160, 1314724156, 1314724129, 1314724195, 1314724213, 1314724101, 1314724111, 1314724173, 1314724182, 1314724221, 1314724097, 1314724143, 1314724167, 1314724209, 1314724217, 1314724106, 1314724116, 1314724178, 1314724175, 1314724215, 1314724068, 1314724113, 1314724124, 1314724185, 1314724200, 1314724084, 1314724211, 1314724098, 1314724166]",TOMP060168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,116672336,"POLYGON ((-76.4808653 42.446521, -76.4815016 42.4465168, -76.4815055 42.4468385, -76.4814657 42.4468356, -76.4814671 42.4468827, -76.4814136 42.4468836, -76.481417 42.4469455, -76.4814187 42.4469762, -76.4815001 42.446978, -76.4815036 42.4470323, -76.4815055 42.4471908, -76.4815636 42.4471904, -76.4815641 42.4472346, -76.4816427 42.4472341, -76.4816431 42.4472607, -76.4816262 42.4472608, -76.4816276 42.4473761, -76.4815544 42.447433, -76.4813812 42.447433, -76.4813473 42.4474483, -76.4813473 42.4474747, -76.4813341 42.4474747, -76.4813398 42.4473997, -76.4812588 42.4473344, -76.480935 42.447333, -76.480935 42.4474219, -76.480775 42.4474219, -76.4807788 42.4474386, -76.4804474 42.4474372, -76.48047 42.4474205, -76.48047 42.4471774, -76.4805284 42.4471774, -76.4805265 42.4470177, -76.4805001 42.447019, -76.480502 42.4468607, -76.4805246 42.4468607, -76.4805246 42.446669, -76.4806263 42.446669, -76.4806263 42.4466356, -76.4807844 42.4466356, -76.4807825 42.4470121, -76.4807392 42.4470121, -76.4807449 42.4471649, -76.4808277 42.4471649, -76.4808277 42.4471496, -76.4809971 42.4471524, -76.4810668 42.4471205, -76.4811496 42.4471482, -76.4812357 42.4471482, -76.4813134 42.4471482, -76.4813126 42.446944, -76.4813115 42.4466398, -76.4812249 42.4466403, -76.4809701 42.446642, -76.4808691 42.4466426, -76.4808653 42.446521))",NY,university,252,Tompkins,2433585,57871b70-0100-4405-bb30-88b2e001a944,no,Ives Hall,USGS Geonames,,,,,,,,,,121,Tower Road,Ithaca,14853,"[1314724159, 1314724184, 1314724199, 1314724083, 1314724177, 1314724188, 10572152077, 1314724072, 1314724079, 1314724121, 1314724140, 1314724194, 1314724206, 1314724094, 1314724103, 1314724158, 1314724157, 1314724205, 1314724214, 1314724102, 1314724112, 1314724174, 1314724183, 1314724222, 1314724220, 1314724110, 1314724120, 1314724181, 1314724193, 1314724078, 1314724093, 1314724139, 1314724176, 1314724216, 1314724069, 1314724114, 1314724125, 1314724186, 1314724201, 1314724085, 1314724082, 1314724123, 1314724142, 1314724198, 1314724208, 1314724096, 1314724105, 1314724161, 4063684664, 1314724115, 10572152078, 1314724088, 4063684645, 4063684646, 1314724128, 1314724159]",,Category:Ives Hall (Cornell University),,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,117133783,"POLYGON ((-76.4792864 42.4441843, -76.4793477 42.4441851, -76.4793529 42.4439578, -76.4792897 42.443957, -76.4792975 42.4436148, -76.4793043 42.4433159, -76.4794876 42.4433182, -76.4797914 42.4433219, -76.4797626 42.444587, -76.4792774 42.444581, -76.47928 42.4444648, -76.4792864 42.4441843))",,parking,,,,,,Hoy Road Garage,,,yes,,,parking,,,,,,,,,"[1320832130, 1320832110, 1320832261, 977019378, 977019379, 1319459355, 1320865824, 1319459283, 1319459561, 1319459449, 1320831854, 1320832130]",,,,,,,,,,yes,,Cornell University,multi-storey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,117268219,"POLYGON ((-76.4601618 42.4463988, -76.4595568 42.4466253, -76.4594691 42.4464976, -76.460074 42.4462712, -76.4601618 42.4463988))",NY,yes,,,,,,Environmental Heath and Safety Facility,NYS GIS OpenData and ESRI sat imagery,,,,,,,,,,201,Palm Road,Ithaca,14850,"[1320832135, 1320832477, 1320832370, 1320832267, 1320832135]",TOMP005499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,117268221,"POLYGON ((-76.4625 42.4450598, -76.462081 42.4450703, -76.4620656 42.4447346, -76.462239 42.4447302, -76.4622384 42.4447157, -76.4625434 42.4447081, -76.462549 42.4448312, -76.4624896 42.4448327, -76.4625 42.4450598))",NY,yes,,,,,,Cornell Orchards Cold Storage Sales,NYS GIS OpenData and ESRI sat imagery,,,,,,,,,,128,Crisp Apple Drive,Ithaca,14850,"[1320832485, 1320832025, 1320831982, 1320831871, 1320831733, 1320832416, 1320832310, 1320832189, 1320832485]",TOMP009104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,117268263,"POLYGON ((-76.4778214 42.4480556, -76.4776634 42.4480559, -76.4776639 42.448266, -76.4773803 42.4482663, -76.4773799 42.4481284, -76.4771967 42.4481287, -76.477197 42.4482683, -76.4769167 42.4482687, -76.4769162 42.4480579, -76.4767579 42.4480582, -76.4767585 42.4482745, -76.4766318 42.4482746, -76.4766313 42.4480675, -76.4761646 42.4480681, -76.4761651 42.4482701, -76.4761653 42.4483581, -76.4763787 42.4483579, -76.4763789 42.448502, -76.4763789 42.4485139, -76.4765778 42.4485121, -76.4765777 42.4484992, -76.4765773 42.4483601, -76.4767695 42.4483599, -76.4767696 42.4484391, -76.4769259 42.4484388, -76.4769258 42.4484169, -76.4776511 42.448416, -76.4776511 42.4484408, -76.4778223 42.4484405, -76.4778214 42.4480556))",NY,university,,,,,,Plant Science,,,,,,,,,,,236,Tower Road,Ithaca,14853,"[1320831790, 1320832124, 1320831995, 1320831896, 1320831778, 1320832443, 1320832343, 1320832211, 1320832066, 1320831949, 1320831828, 1320832488, 1320832392, 1320832302, 5401398897, 1320832127, 1320832021, 7247963261, 3043625672, 2108264681, 7247963262, 2108264731, 1320831910, 1320831987, 1320831890, 1320831767, 1320832439, 1320832325, 1320832205, 1320831790]",TOMP028050,Category:Plant Science Building (Cornell University),,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,117268288,"POLYGON ((-76.4848302 42.445498, -76.4848307 42.4453279, -76.484677 42.4453276, -76.4846771 42.4453109, -76.4845197 42.4453106, -76.4845196 42.4453482, -76.4839903 42.4453472, -76.4839903 42.4453699, -76.4839695 42.4453699, -76.483969 42.4454934, -76.4839924 42.4454935, -76.4839923 42.4455255, -76.4844665 42.4455264, -76.4844646 42.4460821, -76.484744 42.4460826, -76.4847445 42.4459337, -76.4846984 42.4459336, -76.484699 42.4457537, -76.4846999 42.4454978, -76.4848302 42.445498))",NY,university,239,Tompkins,2433623,57871b70-0100-4405-bb30-88b2e001a944,no,Olin Hall,USGS Geonames,,,,,,,,,,113,Ho Plaza,Ithaca,14853,"[1320831864, 1320832115, 1320831984, 1320831888, 1320831759, 1320832421, 1320832321, 1320832200, 1320832037, 1320831943, 1320831821, 1320832481, 1320832374, 1320832272, 1320832121, 1320831991, 1320831893, 11333668320, 1320832160, 1320831864]",,Category:Olin Hall (Cornell University),,,"Shreve, Lamb & Harmon;Wank, Adams & Slavin",,,,1941,,,,,Q109376062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,117968308,"POLYGON ((-76.4854072 42.4484075, -76.4852121 42.4484121, -76.4852314 42.4488604, -76.4854265 42.4488558, -76.4854072 42.4484075))",NY,university,241,Tompkins,2433635,57871b70-0100-4405-bb30-88b2e001a944,no,Morrill Hall,USGS Geonames,,,,,,,,,,159,Central Avenue,Ithaca,14853,"[1327867388, 1327867390, 1327867389, 1327867387, 1327867388]",TOMP011948,,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,139510746,"POLYGON ((-76.4748392 42.4457113, -76.4747873 42.4457201, -76.4748152 42.4458126, -76.4743787 42.4458859, -76.4743307 42.4457702, -76.4743513 42.4457652, -76.4743303 42.4457063, -76.4742372 42.44554, -76.4743131 42.445502, -76.474416 42.4454659, -76.4745091 42.445446, -76.4745948 42.4454315, -76.4746805 42.4454279, -76.4746977 42.4454803, -76.4747687 42.4454695, -76.4748392 42.4457113))",NY,yes,,,,,,Friedman Wrestling Center,Bing,,,,,,,,,,610,Campus Road,Ithaca,14853,"[1529308028, 10579905607, 10579905608, 10579905609, 1529308064, 10579905610, 1529308026, 1529307996, 1529307994, 1529307969, 1529307968, 1529307943, 1529307942, 1529307991, 1529307971, 1529308028]",TOMP005789,,,,,,,,,,,,,,sports_centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,139510750,"POLYGON ((-76.4770529 42.4455331, -76.4770478 42.4460401, -76.4769444 42.4460401, -76.4769424 42.4461035, -76.4760479 42.4461035, -76.4760453 42.4460496, -76.4755146 42.4460397, -76.4755228 42.4456194, -76.4755263 42.4454024, -76.4770508 42.4454088, -76.4770529 42.4455331))",NY,yes,267,Tompkins,2433592,57871b70-0100-4405-bb30-88b2e001a944,no,Bartels Hall,Bing;USGS Geonames,,,,,,,,,,,,,,"[1529308013, 2109370175, 1529308073, 1529308118, 1529308114, 1529308083, 1529308082, 1529308019, 1529307948, 1529307945, 1529308013]",,,,,,,,,,,,,,,sports_centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,155288339,"POLYGON ((-76.4848681 42.4508273, -76.4842649 42.4508456, -76.4842623 42.4508003, -76.4839538 42.4508096, -76.4839559 42.4508486, -76.4833213 42.4508679, -76.4833221 42.4508828, -76.4833298 42.4510211, -76.4838576 42.4510051, -76.4839719 42.4510016, -76.4839742 42.4510415, -76.4842671 42.4510327, -76.4842643 42.450982, -76.4848757 42.4509634, -76.4848681 42.4508273))",NY,university,248,Tompkins,2433626,57871b70-0100-4405-bb30-88b2e001a944,no,Sibley Hall,USGS Geonames,,,,,,,,,,921,University Avenue,Ithaca,,"[1676893646, 3167894019, 3167894016, 3167894017, 368059122, 1676893642, 3167894020, 1676893650, 1676910039, 4026971138, 4026971137, 3167894023, 3167894021, 1676893648, 1676893646]",,,,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,155290560,"POLYGON ((-76.4852779 42.450022, -76.4853069 42.4504888, -76.4855053 42.4504821, -76.4854762 42.4500153, -76.4852779 42.450022))",NY,university,242,Tompkins,2433637,57871b70-0100-4405-bb30-88b2e001a944,no,White Hall,USGS Geonames,,,,,,,,,,123,Central Avenue,Ithaca,14853,"[1676910071, 1676910073, 1676910054, 1676910029, 1676910071]",TOMP007577,,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,155290561,"POLYGON ((-76.4847627 42.4475877, -76.4837802 42.4476192, -76.4837963 42.4480586, -76.4838929 42.4480586, -76.4838902 42.4481106, -76.4846546 42.4480902, -76.4846546 42.4480309, -76.4847834 42.4480269, -76.4847627 42.4475877))",NY,university,246,Tompkins,2433629,57871b70-0100-4405-bb30-88b2e001a944,no,,USGS Geonames,,,,,,,"Mo-Th 08:00-21:00; Fr 08:00-18:00; Sa,Su 10:00-18:00",,,,,,,"[1676910048, 1676910079, 1676910053, 368051003, 1676910055, 1676910032, 1676910034, 1676910052, 1676910048]",,,,,,,,,,,,,,,,,,,,2022-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,155290562,"POLYGON ((-76.4852305 42.4491769, -76.4852402 42.4494015, -76.4851873 42.4494027, -76.4851922 42.4495166, -76.4852404 42.4495155, -76.485249 42.4497131, -76.4855571 42.4497058, -76.4855483 42.4495032, -76.4856162 42.4495016, -76.4856124 42.4494135, -76.4855449 42.4494151, -76.4855342 42.4491697, -76.4852305 42.4491769))",NY,university,242,Tompkins,2433636,57871b70-0100-4405-bb30-88b2e001a944,no,McGraw Hall,USGS Geonames,,,,,,,,,,141,Central Avenue,Ithaca,14853,"[1676910027, 5208623307, 5208623309, 5208623308, 5208623310, 1676910030, 1676910041, 5208623311, 5208623314, 5208623313, 5208623312, 1676910072, 1676910027]",TOMP008101,,,5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,155290563,"POLYGON ((-76.4825871 42.4511659, -76.4829339 42.4511553, -76.4829295 42.4510762, -76.4831036 42.4510709, -76.4831081 42.451151, -76.4832163 42.4511478, -76.4832235 42.4512774, -76.4825944 42.4512964, -76.4825871 42.4511659))",NY,university,248,Tompkins,2433625,57871b70-0100-4405-bb30-88b2e001a944,no,Rand Hall,USGS Geonames,,,,,,,,,,947,University Avenue,Ithaca,14853,"[368059127, 1676910075, 1676910036, 1676910059, 1676910057, 1676910028, 1676910050, 1676910051, 368059127]",TOMP014930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,199582422,"POLYGON ((-76.4790304 42.4504141, -76.4792221 42.4504176, -76.479224 42.4500407, -76.4792829 42.4500391, -76.4792896 42.4496499, -76.4789697 42.4496508, -76.4789649 42.4498997, -76.4783156 42.4499015, -76.4783109 42.4496829, -76.4779882 42.4496787, -76.4779873 42.4497996, -76.4780577 42.449801, -76.4780596 42.4500163, -76.4778226 42.4500154, -76.4778245 42.4500438, -76.4778037 42.4500467, -76.4778038 42.4501711, -76.47816 42.450168, -76.4781571 42.4500821, -76.4781972 42.4500789, -76.4782353 42.4501111, -76.4783174 42.4501078, -76.4783539 42.4500803, -76.478359 42.4500373, -76.4785648 42.4500316, -76.4785632 42.4501099, -76.4787151 42.4501019, -76.4787175 42.4500332, -76.4788353 42.4500306, -76.4789801 42.4500336, -76.4789683 42.450262, -76.4789182 42.4502598, -76.4789182 42.450362, -76.4789742 42.4503599, -76.4789742 42.4504099, -76.4790304 42.4504141))",NY,university,265,Tompkins,2433552,57871b70-0100-4405-bb30-88b2e001a944,no,Martha Van Rensselaer Hall,USGS Geonames,,,,,,,,,,116,Reservoir Avenue,Ithaca,14853,"[2095788210, 2095788249, 2095788245, 2095788225, 2095788228, 2095788296, 2095788299, 2095788276, 2095788275, 2095788209, 2095788213, 2095788246, 2095788247, 2095788238, 10172239293, 10172239294, 2095788218, 2095788223, 2095788224, 10172239301, 10172239300, 10172239299, 10172239298, 10172239297, 2095788253, 2095788254, 2095788242, 2095788285, 2095788280, 10572152096, 10572152097, 10572152098, 10572152099, 10572152100, 10572152101, 2095788210]",,Category:Martha Van Rensselaer Hall (Cornell University),,,,,,MVR,,,,,,Q114048613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,199734708,"POLYGON ((-76.484658 42.446552, -76.4837836 42.4465678, -76.4838051 42.4469122, -76.4846741 42.4468904, -76.4846671 42.4467433, -76.484658 42.446552))",,retail,,,,,,The Cornell Store,,,,yes,,,,Mo-Fr 8:30-18:00; Sa 10:00-17:00,,,,,,,"[2097229632, 2097229612, 2097229599, 2097229591, 7511457901, 2097229632]",,,,,,,,,,,,,,,,,,,,,underground,yes,yes,books,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,200864764,"POLYGON ((-76.4764184 42.4492956, -76.4764184 42.4489552, -76.4766395 42.4489552, -76.4766395 42.449124, -76.4768183 42.449124, -76.4768183 42.4490847, -76.47702 42.4490847, -76.47702 42.4491226, -76.4776944 42.4491226, -76.4776944 42.4490875, -76.4778778 42.4490875, -76.4778778 42.4492996, -76.4776947 42.4492996, -76.4776947 42.4492611, -76.4773936 42.4492611, -76.4773937 42.4494647, -76.4772261 42.4494647, -76.4772261 42.4492578, -76.4770173 42.4492578, -76.4770173 42.4492848, -76.4768214 42.4492848, -76.4768214 42.4492537, -76.4766331 42.4492537, -76.4766331 42.4492956, -76.4764184 42.4492956))",NY,university,270,Tompkins,2433562,57871b70-0100-4405-bb30-88b2e001a944,no,Warren Hall,USGS Geonames,,,,,,,,,,137,Reservoir Avenue,Ithaca,14853,"[2108264724, 2108264715, 2108264688, 2108264737, 2108264740, 2108264691, 2108264672, 2108264713, 2108264706, 2108264718, 2108264720, 2108264703, 2108264734, 2108264746, 2108264679, 2108264697, 2108264726, 2108264743, 368059173, 2108264694, 2108264686, 2108264700, 2108264722, 2108264728, 2108264724]",TOMP018051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,200866259,"POLYGON ((-76.4780325 42.4492797, -76.4780307 42.4491495, -76.4785306 42.4491457, -76.4785325 42.4492759, -76.4780325 42.4492797))",NY,university,269,Tompkins,2433563,57871b70-0100-4405-bb30-88b2e001a944,no,Caldwell Hall,USGS Geonames,,,,,,,,,,121,Reservoir Avenue,Ithaca,14853,"[2108337062, 368059178, 2108337100, 2108337064, 2108337062]",TOMP029268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,200866268,"POLYGON ((-76.4757868 42.4537342, -76.475775 42.453366, -76.4764412 42.4533615, -76.4764421 42.4534019, -76.4764953 42.453402, -76.4764488 42.453475, -76.4764498 42.4537311, -76.4763661 42.4537307, -76.4762637 42.4537303, -76.4762349 42.4537968, -76.4761638 42.453735, -76.4757868 42.4537342))",NY,yes,,,,,,Appel Commons,,,,,,community_centre,,,,,186,Cradit Farm Drive,Ithaca,14850,"[2108337063, 2108337098, 2108337070, 2108337104, 2108337075, 2108337090, 2108337069, 2905097805, 2108337072, 2108337085, 2108337076, 2108337063]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,200866270,"POLYGON ((-76.4787661 42.4493543, -76.4787665 42.4491788, -76.4788767 42.449179, -76.4788767 42.4491583, -76.4791661 42.4491586, -76.4791661 42.4491765, -76.4792797 42.4491766, -76.4792793 42.4493567, -76.4792702 42.4493567, -76.47927 42.4494455, -76.4791743 42.4494454, -76.4791743 42.4494404, -76.4788749 42.44944, -76.4788749 42.4494455, -76.4787792 42.4494453, -76.4787794 42.4493543, -76.4787661 42.4493543))",NY,university,,,,,,Computing and Communications Center,,,,,,,,,,,235,Garden Avenue,Ithaca,14853,"[2108337089, 2108337073, 2108337096, 2108337071, 2108337103, 2108337101, 2108337065, 2108337106, 10074135215, 10074135216, 10074141018, 10074141021, 10074141020, 10074141019, 10074141017, 2108337087, 2108337089]",TOMP021620,Category:Computing and Communications Center (Cornell University),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,200983886,"POLYGON ((-76.4770478 42.4460401, -76.4770529 42.4455331, -76.4771225 42.4455326, -76.4771184 42.445448, -76.4771736 42.4454508, -76.4771736 42.4454133, -76.4773333 42.4454146, -76.4773333 42.4453801, -76.4774909 42.4453786, -76.4774909 42.4454133, -76.4776812 42.4454118, -76.4776812 42.4454494, -76.4777406 42.4454496, -76.4777411 42.4453046, -76.4777979 42.4453046, -76.4777938 42.4454465, -76.4779043 42.445445, -76.4779064 42.4455341, -76.4779514 42.4455326, -76.4779514 42.4456172, -76.4779862 42.4456172, -76.4779903 42.4459872, -76.4779514 42.4459872, -76.4779514 42.4460522, -76.4778634 42.4460524, -76.4778634 42.4460779, -76.4776403 42.4460794, -76.4776403 42.4460401, -76.4770478 42.4460401))",NY,yes,266,Tompkins,2433591,57871b70-0100-4405-bb30-88b2e001a944,no,Lynah Rink,Bing;USGS Geonames,,,,,,,,,,,,,,"[2109370175, 1529308013, 1529308006, 1529307979, 1529307988, 1529307952, 1529307956, 1529307938, 1529307937, 1529307954, 1529307949, 1529307983, 1529307985, 1529307910, 1529307935, 1529307976, 1529307973, 1529308016, 1529308010, 1529308021, 1529308024, 1529308069, 1529308068, 1529308096, 1529308098, 1529308107, 1529308111, 1529308079, 2109370175]",,,,,,,,,,,,,,,ice_rink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,200983887,"POLYGON ((-76.4770623 42.4473207, -76.4770626 42.4462546, -76.477161 42.4462546, -76.4771599 42.4462321, -76.4774193 42.4462321, -76.4774193 42.4468848, -76.4774706 42.4468883, -76.4774706 42.4467932, -76.477853 42.4467933, -76.477853 42.4469289, -76.4774181 42.4469288, -76.477418 42.447368, -76.4773696 42.447368, -76.4773696 42.4473245, -76.4773107 42.4473245, -76.4773107 42.4473719, -76.4771443 42.4473719, -76.4771444 42.4473207, -76.4770623 42.4473207))",,university,,,,,,Weill Hall,,,,,,,,,,,,,,,"[2109370160, 2109370168, 2109370167, 2109370171, 2109370169, 2109370162, 2109370177, 2109370159, 2109370161, 2109370176, 2109370166, 2109370170, 2109370164, 2109370178, 2109370163, 2109370172, 2109370174, 2109370165, 2109370160]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,200984208,"POLYGON ((-76.4831958 42.4503485, -76.483179 42.4500002, -76.4833286 42.4499962, -76.4833303 42.4500313, -76.4834612 42.4500278, -76.483455 42.4498992, -76.4837483 42.4498915, -76.4837744 42.4504304, -76.4834967 42.4504377, -76.4834902 42.4503041, -76.4833567 42.4503076, -76.4833585 42.4503443, -76.4831958 42.4503485))",NY,university,249,Tompkins,2433627,57871b70-0100-4405-bb30-88b2e001a944,no,Lincoln Hall,USGS Geonames,,,,,,,,,,256,East Avenue,Ithaca,14853,"[2109373505, 2109373495, 2109373496, 2109373500, 368059088, 2109373506, 2109373499, 2109373498, 2109373503, 2109373504, 2109373501, 2109373502, 2109373505]",TOMP008363,Category:Lincoln Hall (Cornell University),,2,,,2,,,,,,,Q108990280,,,,no matching street nearby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,200984984,"POLYGON ((-76.4830228 42.4479013, -76.4830146 42.447651, -76.4831983 42.4476478, -76.4832016 42.4477476, -76.4832777 42.4477463, -76.4832756 42.4476831, -76.4834214 42.4476805, -76.4834234 42.4477428, -76.4834935 42.4477416, -76.4834899 42.4476317, -76.4836793 42.4476284, -76.4836878 42.4478895, -76.4830228 42.4479013))",NY,university,251,Tompkins,2433630,57871b70-0100-4405-bb30-88b2e001a944,no,Stimson Hall,USGS Geonames,,,,,,,,,,204,East Avenue,Ithaca,14853,"[2109379763, 2109379764, 2109379768, 2109379767, 2109379762, 2109379755, 2109379769, 368059101, 2109379761, 2109379760, 2109379759, 2109379754, 2109379763]",,,,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
