element_type,osmid,access,geometry,wheelchair,amenity,layer,nodes,building,building:levels,name,source,alt_name,name:en,leisure,sport,lit,fee,toilets:disposal,unisex,fast_food,operator,addr:city,addr:housenumber,addr:postcode,addr:street,emergency,height,opening_hours,shop,building:material,description,structure,historic,office,club,tourism,name_1,ways,type,internet_access
way,846878974,,"POLYGON ((106.4243244 29.8322374, 106.4244822 29.8322374, 106.4244822 29.8322744, 106.4246543 29.8322744, 106.4246543 29.8323092, 106.4248179 29.8323092, 106.4248179 29.832391, 106.4246406 29.8323909, 106.4246406 29.8323465, 106.4244773 29.8323465, 106.4244772 29.8322927, 106.4243245 29.8322927, 106.4243244 29.8322374))",,,,"[7902519536, 7902519537, 7902519538, 7902519539, 7902519540, 7902519541, 7902519542, 7902519543, 7902519544, 7902519545, 7902519546, 7902519547, 7902519536]",residential,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,846878975,,"POLYGON ((106.4250305 29.8325323, 106.4250319 29.8324416, 106.4253295 29.832445, 106.4253281 29.8325358, 106.4250305 29.8325323))",,,,"[7902519548, 7902519549, 7902519550, 7902519551, 7902519548]",residential,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,846878976,,"POLYGON ((106.424906 29.8322701, 106.4249033 29.832188, 106.4251389 29.8321822, 106.4251416 29.8322643, 106.424906 29.8322701))",,,,"[7902519552, 7902519553, 7902519554, 7902519555, 7902519552]",residential,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,846878977,,"POLYGON ((106.4252238 29.8322634, 106.4252241 29.8321873, 106.4255037 29.8321882, 106.4255034 29.8322642, 106.4252238 29.8322634))",,,,"[7902519556, 7902519557, 7902519558, 7902519559, 7902519556]",residential,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,846878978,,"POLYGON ((106.4256392 29.8321579, 106.425641 29.8319562, 106.4254548 29.8319549, 106.425457 29.8317098, 106.4256578 29.8317112, 106.4256564 29.8318661, 106.4259571 29.8318681, 106.4259545 29.83216, 106.4256392 29.8321579))",,community_centre,,"[7902519560, 7902519561, 7902519562, 7902519563, 7902519564, 7902519565, 7902519566, 7902519567, 7902519560]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,846878979,,"POLYGON ((106.4255653 29.8325867, 106.425567 29.832424, 106.4257617 29.8324256, 106.4257599 29.8325883, 106.4255653 29.8325867))",,,,"[7902519568, 7902519569, 7902519570, 7902519571, 7902519568]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,846878980,,"POLYGON ((106.4258643 29.8325284, 106.4258661 29.8323656, 106.4260607 29.8323672, 106.426059 29.8325299, 106.4258643 29.8325284))",,,,"[7902519572, 7902519573, 7902519574, 7902519575, 7902519572]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,846878981,,"POLYGON ((106.4262021 29.8319913, 106.426602 29.8319925, 106.4266024 29.831905, 106.4262025 29.8319037, 106.4262021 29.8319913))",,,,"[7902519576, 7902519577, 7902519578, 7902519579, 7902519576]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,846878982,,"POLYGON ((106.4261872 29.8322084, 106.4263225 29.8322076, 106.4263229 29.8322522, 106.4264671 29.8322514, 106.4264668 29.8322117, 106.4265883 29.832211, 106.4265878 29.8321379, 106.4264593 29.8321386, 106.4264596 29.8321709, 106.4263209 29.8321717, 106.4263206 29.8321275, 106.4261866 29.8321283, 106.4261872 29.8322084))",,,,"[7902519580, 7902519584, 7902519585, 7902519586, 7902519587, 7902519581, 7902519582, 7902519591, 7902519590, 7902519589, 7902519588, 7902519583, 7902519580]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,846878983,,"POLYGON ((106.4261936 29.8324499, 106.4263284 29.8324496, 106.4263285 29.8324943, 106.4264695 29.832494, 106.4264693 29.8324544, 106.4265913 29.8324541, 106.4265911 29.8323821, 106.426463 29.8323824, 106.4264586 29.8323945, 106.4263206 29.8323948, 106.4263205 29.8323806, 106.4261934 29.8323808, 106.4261936 29.8324499))",,,,"[7902519592, 7902519593, 7902519594, 7902519595, 7902519596, 7902519597, 7902519598, 7902519599, 7902519600, 7902519601, 7902519602, 7902519603, 7902519592]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,846878984,,"POLYGON ((106.4268993 29.8324486, 106.4269011 29.832323, 106.427319 29.8323276, 106.4273172 29.8324531, 106.4268993 29.8324486))",,,,"[7902519604, 7902519605, 7902519606, 7902519607, 7902519604]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,846878985,,"POLYGON ((106.4269005 29.8321823, 106.4269023 29.8320567, 106.4273202 29.8320612, 106.4273184 29.8321868, 106.4269005 29.8321823))",,,,"[7902519608, 7902519609, 7902519610, 7902519611, 7902519608]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,846878986,,"POLYGON ((106.4274105 29.8324367, 106.4274127 29.8322422, 106.4276601 29.8322444, 106.4276579 29.8324388, 106.4274105 29.8324367))",,,,"[7902519612, 7902519613, 7902519614, 7902519615, 7902519612]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,846878987,,"POLYGON ((106.4273893 29.8320622, 106.4273791 29.8318667, 106.4276208 29.8318572, 106.4276309 29.8320527, 106.4273893 29.8320622))",,,,"[7902519616, 7902519617, 7902519618, 7902519619, 7902519616]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,846878988,,"POLYGON ((106.4266744 29.8324513, 106.426676 29.8322898, 106.4267694 29.8322473, 106.4267674 29.8324521, 106.4266744 29.8324513))",,,,"[7902519620, 7902519621, 7902519622, 7902519623, 7902519620]",residential,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,846878989,,"POLYGON ((106.4262228 29.8310074, 106.4262412 29.8309335, 106.4263671 29.8309571, 106.4263488 29.831031, 106.4262228 29.8310074))",,,,"[7902519624, 7902519625, 7902519626, 7902519627, 7902519624]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,846878990,,"POLYGON ((106.4262534 29.8311497, 106.4262719 29.8310789, 106.4264859 29.8311209, 106.4264705 29.8311797, 106.4266274 29.8312105, 106.4266115 29.8312715, 106.4267169 29.8312922, 106.4267037 29.8313428, 106.4268608 29.8313736, 106.4268471 29.831426, 106.4269614 29.8314485, 106.4269289 29.8315728, 106.4266351 29.831515, 106.4266615 29.831414, 106.4266137 29.8314045, 106.4266257 29.8313584, 106.4264791 29.8313296, 106.4264882 29.8312948, 106.4264268 29.8312828, 106.4264427 29.8312219, 106.4264112 29.8312157, 106.4264199 29.8311824, 106.4262534 29.8311497))",,,,"[7902519628, 7902519629, 7902519630, 7902519631, 7902519632, 7902519633, 7902519634, 7902519635, 7902519636, 7902519637, 7902519638, 7902519639, 7902519640, 7902519641, 7902519642, 7902519643, 7902519644, 7902519645, 7902519646, 7902519647, 7902519648, 7902519649, 7902519628]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,922378354,,"POLYGON ((106.4289114 29.8299054, 106.4291846 29.8299478, 106.429201 29.8298682, 106.4289279 29.8298257, 106.4289114 29.8299054))",,,,"[8562711420, 8562711421, 8562711422, 8562711423, 8562711420]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,922378359,,"POLYGON ((106.4295366 29.83045, 106.4295464 29.8302629, 106.4298013 29.8302729, 106.4297915 29.83046, 106.4295366 29.83045))",,,,"[8562711440, 8562711441, 8562711442, 8562711443, 8562711440]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,922378360,,"POLYGON ((106.4295497 29.8302115, 106.4295595 29.8300243, 106.4298144 29.8300344, 106.4298046 29.8302215, 106.4295497 29.8302115))",,,,"[8562711444, 8562711445, 8562711446, 8562711447, 8562711444]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,922378361,,"POLYGON ((106.4296534 29.8299998, 106.4296632 29.8298127, 106.429918 29.8298228, 106.4299082 29.8300099, 106.4296534 29.8299998))",,,,"[8562711448, 8562711449, 8562711450, 8562711451, 8562711448]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,922378362,,"POLYGON ((106.4296453 29.8297389, 106.429655 29.8295517, 106.4299099 29.8295618, 106.4299001 29.8297489, 106.4296453 29.8297389))",,,,"[8562711452, 8562711453, 8562711454, 8562711455, 8562711452]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,922378363,,"POLYGON ((106.4299076 29.8303434, 106.4299088 29.830138, 106.4302543 29.8301396, 106.4302531 29.830345, 106.4299076 29.8303434))",,,,"[8562711456, 8562711457, 8562711458, 8562711459, 8562711456]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,922378364,,"POLYGON ((106.4299827 29.8300614, 106.4299832 29.8298922, 106.430167 29.8298926, 106.4301665 29.8300618, 106.4299827 29.8300614))",,,,"[8562711460, 8562711461, 8562711462, 8562711463, 8562711460]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,922378368,,"POLYGON ((106.4281625 29.832129, 106.4278099 29.8318349, 106.4279089 29.8317456, 106.4282615 29.8320396, 106.4281625 29.832129))",,,,"[8562711488, 8562711489, 8562711490, 8562711491, 8562711488]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,922378369,,"POLYGON ((106.4272377 29.8311673, 106.4274105 29.831118, 106.427291 29.8308032, 106.4271183 29.8308525, 106.4272377 29.8311673))",,,,"[8562711492, 8562711493, 8562711494, 8562711495, 8562711492]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,922378370,,"POLYGON ((106.4277822 29.8309183, 106.427566 29.8307022, 106.4276655 29.8306273, 106.4278817 29.8308434, 106.4277822 29.8309183))",,,,"[8562711496, 8562711497, 8562711498, 8562711499, 8562711496]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,922378371,,"POLYGON ((106.4275221 29.8306608, 106.427306 29.8304447, 106.4274054 29.8303699, 106.4276216 29.8305859, 106.4275221 29.8306608))",,,,"[8562711500, 8562711501, 8562711502, 8562711503, 8562711500]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,922378372,,"POLYGON ((106.4272532 29.8304029, 106.427037 29.8301868, 106.4271364 29.8301119, 106.4273526 29.830328, 106.4272532 29.8304029))",,,,"[8562711504, 8562711505, 8562711506, 8562711507, 8562711504]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,922378373,,"POLYGON ((106.4279212 29.830811, 106.427705 29.8305949, 106.4278044 29.8305201, 106.4280206 29.8307361, 106.4279212 29.830811))",,,,"[8562711508, 8562711509, 8562711510, 8562711511, 8562711508]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,922378374,,"POLYGON ((106.4276611 29.8305535, 106.4274449 29.8303375, 106.4275443 29.8302626, 106.4277605 29.8304786, 106.4276611 29.8305535))",,,,"[8562711512, 8562711513, 8562711514, 8562711515, 8562711512]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,922378375,,"POLYGON ((106.4273921 29.8302956, 106.4271759 29.8300796, 106.4272753 29.8300047, 106.4274916 29.8302207, 106.4273921 29.8302956))",,,,"[8562711516, 8562711517, 8562711518, 8562711519, 8562711516]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,922378376,,"POLYGON ((106.4254643 29.8313459, 106.4257379 29.8309025, 106.4252369 29.83067, 106.4249635 29.8311135, 106.4254643 29.8313459))",,,,"[8562711520, 8562711521, 8562711522, 8562711523, 8562711520]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,research,,,,,,
way,925243968,,"POLYGON ((106.408672 29.8145509, 106.4086682 29.8144065, 106.4086614 29.8143405, 106.4087172 29.8143391, 106.4087028 29.8139148, 106.4087479 29.8139136, 106.4087498 29.8139702, 106.408778 29.8139695, 106.4087756 29.8138988, 106.4090811 29.813891, 106.4090843 29.8139869, 106.4090879 29.8140938, 106.4091971 29.8140938, 106.4092742 29.814116, 106.4093255 29.8141505, 106.4093629 29.8141991, 106.4093886 29.8142477, 106.4093888 29.8142871, 106.4095975 29.814283, 106.4097893 29.8142791, 106.4097934 29.8144332, 106.409083 29.8144473, 106.4090849 29.8145186, 106.4090113 29.8145201, 106.4090119 29.814544, 106.408672 29.8145509))",,,,"[7847004096, 7847004105, 7847004106, 7847004107, 7847004108, 7847004109, 7847004110, 7847004111, 7847004112, 7847004113, 7847004155, 7847004115, 7847004116, 7847004117, 7847004118, 7847004119, 7847004120, 7847004121, 7847004153, 7847004102, 7847004101, 7847004100, 7847004099, 7847004098, 7847004097, 7847004096]",university,,经济管理学院,,,College of Economics and Management,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,925243974,,"POLYGON ((106.4126086 29.8162082, 106.4125723 29.8161021, 106.4125437 29.8161094, 106.4125159 29.8160283, 106.4129413 29.8159184, 106.4133196 29.8158207, 106.4133258 29.8158389, 106.4134087 29.815814, 106.4134194 29.8158652, 106.4133873 29.8158722, 106.4134017 29.8159192, 106.4134181 29.8159723, 106.4134597 29.8159653, 106.4134691 29.8160072, 106.4134248 29.8160211, 106.4134557 29.8160421, 106.4134744 29.8160642, 106.4134637 29.8161072, 106.4134168 29.816141, 106.4133323 29.8161677, 106.413233 29.8161701, 106.4131767 29.8161328, 106.4131555 29.8161383, 106.413169 29.8161775, 106.4130866 29.8161988, 106.4130473 29.8160849, 106.4130777 29.8160849, 106.4130668 29.8160528, 106.4128875 29.8160987, 106.4128816 29.8160814, 106.4126865 29.8161314, 106.4127043 29.8161836, 106.4126086 29.8162082))",,,,"[7847151632, 7847151633, 7847151634, 7847151635, 7847151673, 7847151636, 7847151663, 7847151662, 7847151661, 7847151660, 7847151674, 7847151659, 7847151658, 7847151657, 7847151656, 7847151655, 7847151654, 7847151653, 7847151652, 7847151651, 7847151650, 7847151639, 7847151640, 7847151641, 7847151642, 7847151643, 7847151644, 7847151645, 7847151646, 7847151647, 7847151648, 7847151649, 7847151632]",university,,32教学楼,,,No.32 Teaching Building,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,925243980,,"POLYGON ((106.4163346 29.8156832, 106.4163162 29.8156279, 106.4162593 29.8156421, 106.4161983 29.8154577, 106.4159555 29.8155182, 106.4159396 29.8154692, 106.4158384 29.8154919, 106.4158527 29.8155383, 106.4157069 29.8155733, 106.4156894 29.8155183, 106.4156172 29.8155356, 106.4155104 29.8152003, 106.4158137 29.8151276, 106.4158199 29.815147, 106.4159724 29.8151104, 106.4159841 29.8151471, 106.4161681 29.815103, 106.4162144 29.8152485, 106.416003 29.8152992, 106.4159827 29.8152353, 106.4158205 29.8152742, 106.41581 29.8152411, 106.4155927 29.8152932, 106.4156457 29.8154595, 106.4158146 29.8154189, 106.4158312 29.8154675, 106.4159323 29.8154448, 106.4159195 29.8154096, 106.4161643 29.8153486, 106.4161787 29.8153921, 106.416321 29.8153566, 106.4163476 29.8152676, 106.4162981 29.8151991, 106.4164095 29.815102, 106.4164732 29.815157, 106.4165599 29.815114, 106.4166123 29.8152665, 106.4165369 29.815286, 106.4165051 29.815352, 106.4165934 29.8156186, 106.4163346 29.8156832))",,,,"[7861724667, 7861724668, 7861724669, 7861724670, 7861724653, 7861724672, 7861724671, 7861724650, 7861724651, 7861724652, 7861724635, 7861724636, 7861724637, 7861724638, 7861724639, 7861724640, 7861724641, 7861724642, 7861724643, 7861724644, 7861724645, 7861724646, 7861724647, 7861724648, 7861724649, 7861724674, 7861724673, 7861724654, 7861724655, 7861724656, 7861724657, 7861724658, 7861724659, 7861724660, 7861724661, 7861724662, 7861724663, 7861724664, 7861724665, 7861724666, 7861724667]",university,,西南大学培训学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,925243983,,"POLYGON ((106.4233553 29.8238695, 106.4232264 29.8237857, 106.4234755 29.8234976, 106.4235145 29.8234669, 106.4236242 29.8234331, 106.423672 29.8234392, 106.4237251 29.8234607, 106.4237587 29.8234868, 106.42381 29.8235928, 106.4238485 29.8235932, 106.4238466 29.823665, 106.4240271 29.8236662, 106.4240259 29.8237968, 106.4240388 29.8238009, 106.4240516 29.823813, 106.4240458 29.8240085, 106.4240166 29.8241361, 106.4235496 29.8240845, 106.4235566 29.8239639, 106.4239839 29.8240267, 106.4239932 29.8238748, 106.423852 29.8238768, 106.4238531 29.8238333, 106.4237095 29.8238353, 106.423715 29.8236649, 106.4237162 29.8235928, 106.423695 29.8235375, 106.4236419 29.8234991, 106.4235693 29.8235221, 106.4235499 29.8235482, 106.4235287 29.8235862, 106.4235587 29.823605, 106.423564 29.8236281, 106.4233553 29.8238695))",,,,"[7867520787, 7867520768, 7867520769, 7867520770, 7867520771, 7867520772, 7867520773, 7867520774, 7867520775, 7867520776, 7867520777, 7867520788, 7867520789, 7867520790, 7867520791, 7867520792, 7867520793, 7867520794, 7867520795, 7867520796, 7867520797, 7867520798, 7867520799, 7867520800, 7867520778, 7867520779, 7867520780, 7867520781, 7867520782, 7867520783, 7867520784, 7867520785, 7867520786, 7867520787]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,925243984,,"POLYGON ((106.4208613 29.8241705, 106.4208616 29.8241426, 106.4208827 29.8241427, 106.420883 29.8241044, 106.4206611 29.824106, 106.4206609 29.8240458, 106.4206706 29.8240458, 106.4206704 29.8239956, 106.4207047 29.8239955, 106.4207046 29.8239845, 106.4210217 29.8239834, 106.4210217 29.8239981, 106.4210554 29.823998, 106.4210558 29.8241047, 106.4209045 29.8241046, 106.4209042 29.824144, 106.4209743 29.8241445, 106.420974 29.8241712, 106.4208613 29.8241705))",,,,"[7867520591, 7867520592, 7867520593, 7867520594, 7867520581, 7867520590, 7867520589, 7867520588, 7867520587, 7867520586, 7867520585, 7867520584, 7867520583, 7867520582, 7867520595, 7867520596, 7867520597, 7867520598, 7867520591]",dormitory,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,930479141,,"POLYGON ((106.4156883 29.8231875, 106.4160632 29.8231857, 106.4160625 29.8230744, 106.4156876 29.8230762, 106.4156883 29.8231875))",,,,"[8627585368, 8627585369, 8627585370, 8627585371, 8627585368]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,930479142,,"POLYGON ((106.4160269 29.8229978, 106.4160697 29.8227011, 106.4162006 29.8227153, 106.4161578 29.823012, 106.4160269 29.8229978))",,,,"[8627585372, 8627585373, 8627585374, 8627585375, 8627585372]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,930479143,,"POLYGON ((106.4161586 29.8232549, 106.4160729 29.8232437, 106.4161057 29.8230548, 106.4161915 29.823066, 106.4161586 29.8232549))",,,,"[8627585376, 8627585377, 8627585378, 8627585379, 8627585376]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,930479144,,"POLYGON ((106.4160924 29.8233803, 106.416094 29.8233114, 106.416153 29.8233124, 106.4161514 29.8233813, 106.4160924 29.8233803))",,,,"[8627585380, 8627585381, 8627585382, 8627585383, 8627585380]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,940649186,,"POLYGON ((106.4244499 29.8265409, 106.4244499 29.8264606, 106.4243661 29.8264606, 106.4243661 29.8265409, 106.4241099 29.8265409, 106.4241099 29.8266299, 106.4244499 29.8266299, 106.4244499 29.8265409))",,,,"[8711524955, 8711524951, 8711524952, 8711524953, 8711524956, 8711524957, 8711524954, 8711524955]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,940649187,,"POLYGON ((106.4243112 29.8267612, 106.4243111 29.8267106, 106.4242525 29.8267107, 106.4242526 29.8267613, 106.4239528 29.8267617, 106.4239531 29.826893, 106.4240272 29.8268929, 106.4240271 29.8268478, 106.4242511 29.8268475, 106.4242512 29.8268942, 106.4243114 29.8268941, 106.4243112 29.8267612))",,,,"[8711524967, 8711524962, 8711524963, 8711524964, 8711524968, 8711524965, 8711524961, 8711524959, 8711524958, 8711524960, 8711524966, 8711524967]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,940649205,,"POLYGON ((106.4284941 29.8324285, 106.4282038 29.8321864, 106.4283028 29.8320971, 106.4285931 29.8323392, 106.4284941 29.8324285))",,,,"[8711526389, 8711526388, 8711526387, 8711526386, 8711526389]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,940649206,,"POLYGON ((106.429329 29.8295395, 106.4295899 29.82958, 106.4296063 29.8295004, 106.4293454 29.8294598, 106.429329 29.8295395))",,,,"[8711526393, 8711526392, 8711526391, 8711526390, 8711526393]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,940649207,,"POLYGON ((106.4292847 29.8297512, 106.4295456 29.8297917, 106.4295621 29.8297121, 106.4293012 29.8296715, 106.4292847 29.8297512))",,,,"[8711526397, 8711526396, 8711526395, 8711526394, 8711526397]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,940649208,,"POLYGON ((106.4292437 29.8299539, 106.4295046 29.8299944, 106.4295211 29.8299148, 106.4292602 29.8298742, 106.4292437 29.8299539))",,,,"[8711526401, 8711526400, 8711526399, 8711526398, 8711526401]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,940649209,,"POLYGON ((106.4289567 29.8296991, 106.4292299 29.8297415, 106.4292463 29.8296619, 106.4289732 29.8296194, 106.4289567 29.8296991))",,,,"[8711526405, 8711526404, 8711526403, 8711526402, 8711526405]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,940649210,,"POLYGON ((106.4288105 29.8309509, 106.429126 29.8311233, 106.4291483 29.8310926, 106.4292812 29.8311652, 106.4293456 29.8310765, 106.4288923 29.8308287, 106.4288923 29.830681, 106.4288923 29.830624, 106.4288919 29.830624, 106.428891 29.8304913, 106.4287088 29.8304923, 106.4287097 29.830624, 106.428616 29.830624, 106.428616 29.8309509, 106.4288105 29.8309509))",,,,"[8711526410, 8711526424, 8711526425, 8711526426, 8711526427, 8711526428, 8711526431, 8711526432, 8711526412, 8711526430, 8711526429, 8711526411, 8711526433, 8711526434, 8711526410]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,940649211,,"POLYGON ((106.4295866 29.8306319, 106.4296111 29.8305961, 106.4291013 29.8303336, 106.4291431 29.8302971, 106.4286992 29.8299143, 106.4286023 29.8299988, 106.4290056 29.8303466, 106.4289918 29.8303669, 106.4295255 29.8306416, 106.4293547 29.8308964, 106.4292784 29.830858, 106.4292255 29.830937, 106.4293017 29.8309755, 106.429359 29.8310044, 106.4296031 29.8306403, 106.4295866 29.8306319))",,,,"[8711526409, 8711526417, 8711526407, 8711526415, 8711526414, 8711526413, 8711526406, 8711526416, 8711526408, 8711526420, 8711526419, 8711526418, 8711526421, 8711526422, 8711526423, 8711526409]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,944518233,,"POLYGON ((106.4109676 29.8190692, 106.4109904 29.8190895, 106.411023 29.8190621, 106.4110001 29.8190417, 106.4109676 29.8190692))",,,,"[8744634628, 8744634625, 8744634626, 8744634627, 8744634628]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,944518234,,"POLYGON ((106.4108536 29.8191658, 106.4108765 29.8191853, 106.410909 29.8191567, 106.4108861 29.8191371, 106.4108536 29.8191658))",,,,"[8744634632, 8744634629, 8744634630, 8744634631, 8744634632]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1032551490,,"POLYGON ((106.4208296 29.8221459, 106.4209429 29.8221985, 106.4210851 29.8219681, 106.4209717 29.8219155, 106.4208296 29.8221459))",,,,"[9513722761, 9513722758, 9513722759, 9513722760, 9513722761]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1032551498,,"POLYGON ((106.4210267 29.8229219, 106.4215256 29.823058, 106.4215639 29.8229524, 106.421065 29.8228163, 106.4210267 29.8229219))",,,,"[9513722795, 9513722794, 9513722793, 9513722792, 9513722795]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1038714028,,"POLYGON ((106.4116484 29.819863, 106.4118335 29.8199654, 106.4120132 29.8197209, 106.4118281 29.8196186, 106.4116484 29.819863))",,,,"[9565701113, 9565701112, 9565701111, 9565701110, 9565701113]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relation,5477108,,"MULTIPOLYGON (((106.4094722 29.8137685, 106.4097775 29.8137344, 106.4097516 29.8135646, 106.409449 29.8136174, 106.4094722 29.8137685)), ((106.4097881 29.8141222, 106.4101177 29.8140891, 106.4100908 29.813888, 106.4097612 29.8139212, 106.4097881 29.8141222)), ((106.4098903 29.8138305, 106.4103128 29.8137803, 106.4102742 29.8135362, 106.4098517 29.8135865, 106.4098903 29.8138305)), ((106.4104442 29.8140431, 106.4104159 29.8138454, 106.4101622 29.8138727, 106.4101905 29.8140704, 106.4104442 29.8140431)), ((106.4104723 29.8142921, 106.4108035 29.8142698, 106.4107867 29.8140572, 106.4104555 29.8140888, 106.4104723 29.8142921)), ((106.4105056 29.8140242, 106.4107873 29.8139857, 106.4107529 29.8137961, 106.4104713 29.8138345, 106.4105056 29.8140242)), ((106.4108072 29.8137939, 106.4113111 29.8137315, 106.4112758 29.8135171, 106.4107719 29.8135795, 106.4108072 29.8137939)), ((106.4108568 29.8140725, 106.4113192 29.8140172, 106.4112849 29.8138014, 106.4108225 29.8138567, 106.4108568 29.8140725)))",,,,"[[[3724496020, 3724496021, 3724496022, 3724496023, 3724496020], [3724496012, 3724496013, 3724496014, 3724496015, 3724496012], [3724496016, 3724496017, 3724496018, 3724496019, 3724496016], [3724495996, 3724495997, 3724495998, 3724495999, 3724495996], [3724496000, 3724496001, 3724496002, 3724496003, 3724496000], [3724496004, 3724496005, 3724496006, 3724496007, 3724496004], [3724496008, 3724496009, 3724496010, 3724496011, 3724496008], [3724496024, 3724496325, 3724496326, 3724496327, 3724496024]]]",greenhouse,,温室,,,Grennhouses,,,,,,,,,,,,,,,,,,,,,,,,,"[368597436, 368597434, 368597435, 368597430, 368597431, 368597432, 368597433, 368597437]",multipolygon,
relation,5477110,,"POLYGON ((106.4132671 29.8169421, 106.4134201 29.8173794, 106.413491 29.8173608, 106.4135684 29.8173404, 106.4135907 29.8173345, 106.4134378 29.8168972, 106.4134152 29.8169031, 106.4133366 29.8169238, 106.4132671 29.8169421))",,,,"[[[3724496377, 3724496375, 3724496374, 3724496378, 3724496379, 7847151616, 7847151615, 3724496380, 3724496377]]]",university,6,西南大学行政楼,,,Administration Building of S.W.U,,,,,,,,,,,,,,,,,,,,,,,,,[368597449],multipolygon,
